# rho_grid_gcc rho_cdf
1.425205904509928345e+00 3.342306730798745573e-02
1.425305083458863420e+00 3.345017104160060567e-02
1.425404262407798495e+00 3.347729296257641318e-02
1.425503441356733791e+00 3.350443308484386817e-02
1.425602620305669088e+00 3.353159142233962803e-02
1.425701799254604163e+00 3.355876798900803842e-02
1.425800978203539238e+00 3.358596279880124436e-02
1.425900157152474534e+00 3.361317586567898197e-02
1.425999336101409609e+00 3.364040720360834263e-02
1.426098515050344684e+00 3.366765682656409908e-02
1.426197693999279981e+00 3.369492474852839314e-02
1.426296872948215277e+00 3.372221098349065249e-02
1.426396051897150352e+00 3.374951554544752819e-02
1.426495230846085427e+00 3.377683844840301264e-02
1.426594409795020724e+00 3.380417970636823144e-02
1.426693588743955798e+00 3.383153933336115887e-02
1.426792767692890873e+00 3.385891734340693016e-02
1.426891946641826170e+00 3.388631375053757083e-02
1.426991125590761467e+00 3.391372856879174003e-02
1.427090304539696541e+00 3.394116181221485534e-02
1.427189483488631616e+00 3.396861349485902348e-02
1.427288662437566913e+00 3.399608363078290146e-02
1.427387841386502210e+00 3.402357223405144682e-02
1.427487020335437062e+00 3.405107931873586208e-02
1.427586199284372359e+00 3.407860489891392786e-02
1.427685378233307656e+00 3.410614898866918404e-02
1.427784557182242731e+00 3.413371160209123512e-02
1.427883736131177805e+00 3.416129275327572240e-02
1.427982915080113102e+00 3.418889245632399793e-02
1.428082094029048399e+00 3.421651072534303423e-02
1.428181272977983474e+00 3.424414757444532026e-02
1.428280451926918548e+00 3.427180301774884752e-02
1.428379630875853845e+00 3.429947706937695046e-02
1.428478809824788920e+00 3.432716974345795258e-02
1.428577988773723995e+00 3.435488105412536075e-02
1.428677167722659291e+00 3.438261101551762233e-02
1.428776346671594588e+00 3.441035964177781292e-02
1.428875525620529663e+00 3.443812694705364330e-02
1.428974704569464738e+00 3.446591294549743861e-02
1.429073883518400034e+00 3.449371765126588163e-02
1.429173062467335109e+00 3.452154107851965192e-02
1.429272241416270184e+00 3.454938324142367567e-02
1.429371420365205481e+00 3.457724415414677177e-02
1.429470599314140777e+00 3.460512383086137428e-02
1.429569778263075852e+00 3.463302228574351854e-02
1.429668957212010927e+00 3.466093953297278568e-02
1.429768136160946224e+00 3.468887558673201810e-02
1.429867315109881298e+00 3.471683046120694477e-02
1.429966494058816373e+00 3.474480417058647963e-02
1.430065673007751670e+00 3.477279672906222890e-02
1.430164851956686967e+00 3.480080815082827600e-02
1.430264030905622041e+00 3.482883845008113988e-02
1.430363209854557116e+00 3.485688764101967096e-02
1.430462388803492413e+00 3.488495573784478748e-02
1.430561567752427488e+00 3.491304275475907992e-02
1.430660746701362562e+00 3.494114870596699840e-02
1.430759925650297859e+00 3.496927360567449877e-02
1.430859104599233156e+00 3.499741746808869569e-02
1.430958283548168231e+00 3.502558030741785566e-02
1.431057462497103305e+00 3.505376213787122358e-02
1.431156641446038602e+00 3.508196297365877292e-02
1.431255820394973899e+00 3.511018282899090043e-02
1.431354999343908752e+00 3.513842171807818326e-02
1.431454178292844048e+00 3.516667965513172595e-02
1.431553357241779345e+00 3.519495665436213339e-02
1.431652536190714420e+00 3.522325272997973988e-02
1.431751715139649495e+00 3.525156789619447728e-02
1.431850894088584791e+00 3.527990216721554190e-02
1.431950073037520088e+00 3.530825555725100595e-02
1.432049251986455163e+00 3.533662808050781062e-02
1.432148430935390238e+00 3.536501975119154401e-02
1.432247609884325534e+00 3.539343058350620519e-02
1.432346788833260609e+00 3.542186059165370465e-02
1.432445967782195684e+00 3.545030978983407244e-02
1.432545146731130981e+00 3.547877819224501406e-02
1.432644325680066277e+00 3.550726581308152885e-02
1.432743504629001352e+00 3.553577266653582672e-02
1.432842683577936427e+00 3.556429876679722407e-02
1.432941862526871724e+00 3.559284412805170661e-02
1.433041041475806798e+00 3.562140876448163795e-02
1.433140220424741873e+00 3.564999269026573880e-02
1.433239399373677170e+00 3.567859591957873305e-02
1.433338578322612467e+00 3.570721846659095922e-02
1.433437757271547541e+00 3.573586034546823165e-02
1.433536936220482616e+00 3.576452157037177115e-02
1.433636115169417913e+00 3.579320215545771233e-02
1.433735294118352988e+00 3.582190211487675663e-02
1.433834473067288062e+00 3.585062146277424866e-02
1.433933652016223359e+00 3.587936021328973213e-02
1.434032830965158656e+00 3.590811838055658900e-02
1.434132009914093731e+00 3.593689597870182439e-02
1.434231188863028805e+00 3.596569302184601108e-02
1.434330367811964102e+00 3.599450952410285925e-02
1.434429546760899177e+00 3.602334549957875859e-02
1.434528725709834251e+00 3.605220096237285454e-02
1.434627904658769548e+00 3.608107592657663898e-02
1.434727083607704845e+00 3.610997040627353383e-02
1.434826262556639920e+00 3.613888441553870373e-02
1.434925441505574994e+00 3.616781796843895197e-02
1.435024620454510291e+00 3.619677107903229718e-02
1.435123799403445588e+00 3.622574376136753621e-02
1.435222978352380441e+00 3.625473602948405677e-02
1.435322157301315737e+00 3.628374789741201784e-02
1.435421336250251034e+00 3.631277937917123944e-02
1.435520515199186109e+00 3.634183048877139000e-02
1.435619694148121184e+00 3.637090124021179205e-02
1.435718873097056481e+00 3.639999164748097121e-02
1.435818052045991777e+00 3.642910172455622597e-02
1.435917230994926852e+00 3.645823148540348196e-02
1.436016409943861927e+00 3.648738094397713239e-02
1.436115588892797224e+00 3.651655011421960778e-02
1.436214767841732298e+00 3.654573901006087644e-02
1.436313946790667373e+00 3.657494764541853460e-02
1.436413125739602670e+00 3.660417603419733462e-02
1.436512304688537967e+00 3.663342419028872698e-02
1.436611483637473041e+00 3.666269212757071461e-02
1.436710662586408116e+00 3.669197985990767241e-02
1.436809841535343413e+00 3.672128740114988937e-02
1.436909020484278487e+00 3.675061476513311054e-02
1.437008199433213562e+00 3.677996196567861337e-02
1.437107378382148859e+00 3.680932901659267342e-02
1.437206557331084156e+00 3.683871593166614805e-02
1.437305736280019230e+00 3.686812272467432372e-02
1.437404915228954305e+00 3.689754940937671479e-02
1.437504094177889602e+00 3.692699599951663331e-02
1.437603273126824677e+00 3.695646250882065470e-02
1.437702452075759751e+00 3.698594895099874269e-02
1.437801631024695048e+00 3.701545533974370111e-02
1.437900809973630345e+00 3.704498168873078534e-02
1.437999988922565420e+00 3.707452801161746636e-02
1.438099167871500494e+00 3.710409432204327812e-02
1.438198346820435791e+00 3.713368063362938037e-02
1.438297525769370866e+00 3.716328695997804521e-02
1.438396704718305941e+00 3.719291331467268480e-02
1.438495883667241237e+00 3.722255971127743507e-02
1.438595062616176534e+00 3.725222616333664916e-02
1.438694241565111609e+00 3.728191268437470313e-02
1.438793420514046684e+00 3.731161928789589882e-02
1.438892599462981980e+00 3.734134598738387406e-02
1.438991778411917277e+00 3.737109279630129732e-02
1.439090957360852130e+00 3.740085972808954162e-02
1.439190136309787427e+00 3.743064679616886492e-02
1.439289315258722723e+00 3.746045401393728602e-02
1.439388494207657798e+00 3.749028139477068172e-02
1.439487673156592873e+00 3.752012895202270354e-02
1.439586852105528170e+00 3.754999669902411158e-02
1.439686031054463466e+00 3.757988464908248311e-02
1.439785210003398541e+00 3.760979281548201131e-02
1.439884388952333616e+00 3.763972121148322081e-02
1.439983567901268913e+00 3.766966985032269705e-02
1.440082746850203987e+00 3.769963874521239239e-02
1.440181925799139062e+00 3.772962790933984123e-02
1.440281104748074359e+00 3.775963735586757714e-02
1.440380283697009656e+00 3.778966709793272344e-02
1.440479462645944730e+00 3.781971714864679202e-02
1.440578641594879805e+00 3.784978752109556532e-02
1.440677820543815102e+00 3.787987822833852741e-02
1.440776999492750177e+00 3.790998928340849616e-02
1.440876178441685251e+00 3.794012069931162329e-02
1.440975357390620548e+00 3.797027248902694330e-02
1.441074536339555845e+00 3.800044466550583921e-02
1.441173715288490920e+00 3.803063724167200788e-02
1.441272894237425994e+00 3.806085023042117543e-02
1.441372073186361291e+00 3.809108364462069490e-02
1.441471252135296366e+00 3.812133749710904657e-02
1.441570431084231441e+00 3.815161180069595592e-02
1.441669610033166737e+00 3.818190656816183859e-02
1.441768788982102034e+00 3.821222181225741171e-02
1.441867967931037109e+00 3.824255754570352051e-02
1.441967146879972184e+00 3.827291378119091619e-02
1.442066325828907480e+00 3.830329053137995071e-02
1.442165504777842555e+00 3.833368780889994526e-02
1.442264683726777630e+00 3.836410562634937071e-02
1.442363862675712927e+00 3.839454399629532722e-02
1.442463041624648223e+00 3.842500293127314170e-02
1.442562220573583298e+00 3.845548244378619446e-02
1.442661399522518373e+00 3.848598254630574561e-02
1.442760578471453670e+00 3.851650325127055352e-02
1.442859757420388966e+00 3.854704457108645149e-02
1.442958936369323819e+00 3.857760651812604941e-02
1.443058115318259116e+00 3.860818910472901128e-02
1.443157294267194413e+00 3.863879234320100053e-02
1.443256473216129487e+00 3.866941624581368697e-02
1.443355652165064562e+00 3.870006082480474674e-02
1.443454831113999859e+00 3.873072609237736968e-02
1.443554010062935156e+00 3.876141206069974587e-02
1.443653189011870230e+00 3.879211874190514192e-02
1.443752367960805305e+00 3.882284614809152629e-02
1.443851546909740602e+00 3.885359429132138886e-02
1.443950725858675677e+00 3.888436318362110955e-02
1.444049904807610751e+00 3.891515283698114558e-02
1.444149083756546048e+00 3.894596326335559439e-02
1.444248262705481345e+00 3.897679447466179115e-02
1.444347441654416420e+00 3.900764648278016306e-02
1.444446620603351494e+00 3.903851929955406280e-02
1.444545799552286791e+00 3.906941293678949795e-02
1.444644978501221866e+00 3.910032740625458969e-02
1.444744157450156941e+00 3.913126271967971165e-02
1.444843336399092237e+00 3.916221888875713597e-02
1.444942515348027534e+00 3.919319592514051986e-02
1.445041694296962609e+00 3.922419384044491947e-02
1.445140873245897684e+00 3.925521264624660944e-02
1.445240052194832980e+00 3.928625235408273603e-02
1.445339231143768055e+00 3.931731297545088682e-02
1.445438410092703130e+00 3.934839452180920877e-02
1.445537589041638427e+00 3.937949700457605423e-02
1.445636767990573723e+00 3.941062043512957858e-02
1.445735946939508798e+00 3.944176482480762219e-02
1.445835125888443873e+00 3.947293018490766192e-02
1.445934304837379170e+00 3.950411652668647106e-02
1.446033483786314244e+00 3.953532386135960586e-02
1.446132662735249319e+00 3.956655220010173168e-02
1.446231841684184616e+00 3.959780155404609564e-02
1.446331020633119913e+00 3.962907193428424207e-02
1.446430199582054987e+00 3.966036335186589462e-02
1.446529378530990062e+00 3.969167581779895621e-02
1.446628557479925359e+00 3.972300934304912046e-02
1.446727736428860656e+00 3.975436393853953865e-02
1.446826915377795508e+00 3.978573961515068785e-02
1.446926094326730805e+00 3.981713638372073871e-02
1.447025273275666102e+00 3.984855425504440357e-02
1.447124452224601177e+00 3.987999323987337363e-02
1.447223631173536251e+00 3.991145334891610386e-02
1.447322810122471548e+00 3.994293459283757008e-02
1.447421989071406845e+00 3.997443698225885272e-02
1.447521168020341920e+00 4.000596052775722694e-02
1.447620346969276994e+00 4.003750523986605858e-02
1.447719525918212291e+00 4.006907112907450580e-02
1.447818704867147366e+00 4.010065820582715129e-02
1.447917883816082441e+00 4.013226648052427292e-02
1.448017062765017737e+00 4.016389596352146901e-02
1.448116241713953034e+00 4.019554666512935998e-02
1.448215420662888109e+00 4.022721859561360913e-02
1.448314599611823184e+00 4.025891176519483944e-02
1.448413778560758480e+00 4.029062618404847390e-02
1.448512957509693555e+00 4.032236186230427760e-02
1.448612136458628630e+00 4.035411881004667689e-02
1.448711315407563927e+00 4.038589703731444019e-02
1.448810494356499223e+00 4.041769655410038659e-02
1.448909673305434298e+00 4.044951737035141354e-02
1.449008852254369373e+00 4.048135949596849692e-02
1.449108031203304670e+00 4.051322294080645509e-02
1.449207210152239744e+00 4.054510771467361580e-02
1.449306389101174819e+00 4.057701382733215623e-02
1.449405568050110116e+00 4.060894128849770052e-02
1.449504746999045413e+00 4.064089010783916711e-02
1.449603925947980487e+00 4.067286029497879651e-02
1.449703104896915562e+00 4.070485185949213741e-02
1.449802283845850859e+00 4.073686481090790790e-02
1.449901462794785933e+00 4.076889915870759301e-02
1.450000641743721008e+00 4.080095491232587496e-02
1.450099820692656305e+00 4.083303208115030003e-02
1.450198999641591602e+00 4.086513067452106351e-02
1.450298178590526677e+00 4.089725070173105825e-02
1.450397357539461751e+00 4.092939217202602731e-02
1.450496536488397048e+00 4.096155509460426558e-02
1.450595715437332345e+00 4.099373947861646023e-02
1.450694894386267197e+00 4.102594533316575309e-02
1.450794073335202494e+00 4.105817266730806686e-02
1.450893252284137791e+00 4.109042149005132094e-02
1.450992431233072866e+00 4.112269181035580617e-02
1.451091610182007940e+00 4.115498363713433749e-02
1.451190789130943237e+00 4.118729697925189309e-02
1.451289968079878534e+00 4.121963184552560749e-02
1.451389147028813609e+00 4.125198824472476461e-02
1.451488325977748683e+00 4.128436618557101284e-02
1.451587504926683980e+00 4.131676567673817080e-02
1.451686683875619055e+00 4.134918672685197055e-02
1.451785862824554130e+00 4.138162934449052255e-02
1.451885041773489426e+00 4.141409353818401723e-02
1.451984220722424723e+00 4.144657931641471810e-02
1.452083399671359798e+00 4.147908668761696865e-02
1.452182578620294873e+00 4.151161566017740751e-02
1.452281757569230169e+00 4.154416624243482958e-02
1.452380936518165244e+00 4.157673844267998492e-02
1.452480115467100319e+00 4.160933226915606437e-02
1.452579294416035616e+00 4.164194773005841510e-02
1.452678473364970912e+00 4.167458483353454063e-02
1.452777652313905987e+00 4.170724358768418405e-02
1.452876831262841062e+00 4.173992400055955010e-02
1.452976010211776359e+00 4.177262608016522882e-02
1.453075189160711433e+00 4.180534983445796660e-02
1.453174368109646508e+00 4.183809527134719347e-02
1.453273547058581805e+00 4.187086239869482196e-02
1.453372726007517102e+00 4.190365122431522621e-02
1.453471904956452176e+00 4.193646175597540854e-02
1.453571083905387251e+00 4.196929400139516597e-02
1.453670262854322548e+00 4.200214796824712493e-02
1.453769441803257623e+00 4.203502366415651920e-02
1.453868620752192697e+00 4.206792109670170338e-02
1.453967799701127994e+00 4.210084027341412516e-02
1.454066978650063291e+00 4.213378120177809633e-02
1.454166157598998366e+00 4.216674388923118827e-02
1.454265336547933440e+00 4.219972834316441934e-02
1.454364515496868737e+00 4.223273457092217159e-02
1.454463694445804034e+00 4.226576257980223933e-02
1.454562873394738887e+00 4.229881237705593322e-02
1.454662052343674183e+00 4.233188396988877417e-02
1.454761231292609480e+00 4.236497736545966758e-02
1.454860410241544555e+00 4.239809257088161115e-02
1.454959589190479630e+00 4.243122959322186832e-02
1.455058768139414926e+00 4.246438843950191971e-02
1.455157947088350223e+00 4.249756911669755333e-02
1.455257126037285298e+00 4.253077163173903108e-02
1.455356304986220373e+00 4.256399599151148433e-02
1.455455483935155669e+00 4.259724220285487917e-02
1.455554662884090744e+00 4.263051027256394010e-02
1.455653841833025819e+00 4.266380020738877454e-02
1.455753020781961116e+00 4.269711201403483813e-02
1.455852199730896412e+00 4.273044569916289309e-02
1.455951378679831487e+00 4.276380126938937598e-02
1.456050557628766562e+00 4.279717873128675160e-02
1.456149736577701859e+00 4.283057809138349908e-02
1.456248915526636933e+00 4.286399935616406337e-02
1.456348094475572008e+00 4.289744253206957680e-02
1.456447273424507305e+00 4.293090762549774814e-02
1.456546452373442602e+00 4.296439464280297355e-02
1.456645631322377676e+00 4.299790359029663500e-02
